id,make,model,year,cylinders,fuelType,city08,highway08,comb08,co2TailpipeGpm,barrels08,displ,drive,trany
10185,Mitsubishi,Expo.LRV,1993,4,Regular,18,24,20,444.35,16.4805,2.4,Front-Wheel Drive,Automatic 4-spd
10186,Mitsubishi,Expo.LRV,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.4,4-Wheel or All-Wheel Drive,Automatic 4-spd
10187,Mitsubishi,Expo.LRV,1993,4,Regular,19,26,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Manual 5-spd
10188,Mitsubishi,Expo.LRV,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.4,4-Wheel or All-Wheel Drive,Manual 5-spd
10189,Oldsmobile,Cutlass Cruiser,1993,4,Regular,18,26,21,423.1904762,15.69571429,2.2,Front-Wheel Drive,Automatic 3-spd
1019,GMC,G15/25 Rally 2WD,1985,8,Diesel,15,22,18,565.5555556,21.2325,6.2,Rear-Wheel Drive,Automatic 4-spd
10190,Oldsmobile,Cutlass Cruiser,1993,6,Regular,17,24,19,467.7368421,17.34789474,3.3,Front-Wheel Drive,Automatic 3-spd
10191,Oldsmobile,Cutlass Cruiser,1993,6,Regular,18,26,21,423.1904762,15.69571429,3.3,Front-Wheel Drive,Automatic 4-spd
10192,Mitsubishi,Diamante Wagon,1993,6,Premium,17,23,19,467.7368421,17.34789474,3,Front-Wheel Drive,Automatic 4-spd
10193,Plymouth,Colt Vista,1993,4,Regular,21,26,23,386.3913043,14.33086957,1.8,Front-Wheel Drive,Automatic 4-spd
10194,Plymouth,Colt Vista,1993,4,Regular,18,23,20,444.35,16.4805,1.8,4-Wheel or All-Wheel Drive,Automatic 4-spd
10195,Plymouth,Colt Vista,1993,4,Regular,21,26,23,386.3913043,14.33086957,1.8,Front-Wheel Drive,Manual 5-spd
10196,Plymouth,Colt Vista,1993,4,Regular,19,24,21,423.1904762,15.69571429,1.8,4-Wheel or All-Wheel Drive,Manual 5-spd
10197,Plymouth,Colt Vista,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.4,4-Wheel or All-Wheel Drive,Automatic 4-spd
10198,Plymouth,Colt Vista,1993,4,Regular,18,24,20,444.35,16.4805,2.4,Front-Wheel Drive,Automatic 4-spd
10199,Plymouth,Colt Vista,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.4,4-Wheel or All-Wheel Drive,Manual 5-spd
102,Dodge,Charger,1985,4,Premium,17,26,20,444.35,16.4805,2.2,Front-Wheel Drive,Manual 5-spd
1020,GMC,G15/25 Rally 2WD,1985,8,Diesel,16,19,17,598.8235294,22.48147059,6.2,Rear-Wheel Drive,Manual 4-spd
10200,Plymouth,Colt Vista,1993,4,Regular,19,26,21,423.1904762,15.69571429,2.4,Front-Wheel Drive,Manual 5-spd
10201,Toyota,Camry Wagon,1993,4,Regular,18,26,21,423.1904762,15.69571429,2.2,Front-Wheel Drive,Automatic 4-spd
10202,Toyota,Camry Wagon,1993,6,Regular,16,22,19,467.7368421,17.34789474,3,Front-Wheel Drive,Automatic 4-spd
10203,Volkswagen,Passat Wagon,1993,4,Regular,18,26,21,423.1904762,15.69571429,2,Front-Wheel Drive,Automatic 4-spd
10204,Volkswagen,Passat Wagon,1993,4,Regular,18,28,22,403.9545455,14.98227273,2,Front-Wheel Drive,Manual 5-spd
10205,Volkswagen,Passat Wagon,1993,6,Regular,15,22,18,493.7222222,18.31166667,2.8,Front-Wheel Drive,Automatic 4-spd
10206,Volkswagen,Passat Wagon,1993,6,Regular,17,25,20,444.35,16.4805,2.8,Front-Wheel Drive,Manual 5-spd
10207,Volvo,240 Wagon,1993,4,Regular,18,23,20,444.35,16.4805,2.3,Rear-Wheel Drive,Automatic 4-spd
10208,Volvo,240 Wagon,1993,4,Regular,18,25,21,423.1904762,15.69571429,2.3,Rear-Wheel Drive,Manual 5-spd
10209,Volvo,940 Wagon,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.3,Rear-Wheel Drive,Automatic 4-spd
1021,GMC,G35 Rally 2WD,1985,8,Regular,10,12,11,807.9090909,29.96454545,5.7,Rear-Wheel Drive,Automatic 4-spd
10210,Volvo,940 Wagon,1993,4,Regular,17,25,20,444.35,16.4805,2.3,Rear-Wheel Drive,Automatic 4-spd
10211,Volvo,960 Wagon,1993,6,Regular,15,23,18,493.7222222,18.31166667,2.9,Rear-Wheel Drive,Automatic 4-spd
10212,Buick,Roadmaster Wagon,1993,8,Regular,15,23,17,522.7647059,19.38882353,5.7,Rear-Wheel Drive,Automatic 4-spd
10213,Chevrolet,Caprice Wagon,1993,8,Regular,15,23,18,493.7222222,18.31166667,5,Rear-Wheel Drive,Automatic 4-spd
10214,Chevrolet,Caprice Wagon,1993,8,Regular,15,23,17,522.7647059,19.38882353,5.7,Rear-Wheel Drive,Automatic 4-spd
10215,Chevrolet,S10 Pickup 2WD,1993,4,Regular,18,24,20,444.35,16.4805,2.5,Rear-Wheel Drive,Automatic 4-spd
10216,Chevrolet,S10 Pickup 2WD,1993,4,Regular,20,25,22,403.9545455,14.98227273,2.5,Rear-Wheel Drive,Manual 5-spd
10217,Chevrolet,S10 Pickup 2WD,1993,6,Regular,17,23,19,467.7368421,17.34789474,2.8,Rear-Wheel Drive,Manual 5-spd
10218,Chevrolet,S10 Pickup 2WD,1993,6,Regular,16,21,18,493.7222222,18.31166667,4.3,Rear-Wheel Drive,Automatic 4-spd
10219,Chevrolet,S10 Pickup 2WD,1993,6,Regular,16,22,18,493.7222222,18.31166667,4.3,Rear-Wheel Drive,Manual 5-spd
1022,GMC,Safari 2WD (passenger),1985,4,Regular,18,24,20,444.35,16.4805,2.5,Rear-Wheel Drive,Automatic 4-spd
10220,Nissan,Truck 2WD,1993,4,Regular,18,24,20,444.35,16.4805,2.4,Rear-Wheel Drive,Automatic 4-spd
10221,Nissan,Truck 2WD,1993,4,Regular,21,25,22,403.9545455,14.98227273,2.4,Rear-Wheel Drive,Manual 5-spd
10222,Nissan,Truck 2WD,1993,6,Regular,17,21,18,493.7222222,18.31166667,3,Rear-Wheel Drive,Manual 5-spd
10223,Dodge,Ram 50 Pickup 2WD,1993,4,Regular,17,21,19,467.7368421,17.34789474,2.4,Rear-Wheel Drive,Automatic 4-spd
10224,Dodge,Ram 50 Pickup 2WD,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.4,Rear-Wheel Drive,Manual 5-spd
10225,GMC,Sonoma 2WD,1993,4,Regular,18,24,20,444.35,16.4805,2.5,Rear-Wheel Drive,Automatic 4-spd
10226,GMC,Sonoma 2WD,1993,4,Regular,20,25,22,403.9545455,14.98227273,2.5,Rear-Wheel Drive,Manual 5-spd
10227,GMC,Sonoma 2WD,1993,6,Regular,17,23,19,467.7368421,17.34789474,2.8,Rear-Wheel Drive,Manual 5-spd
10228,GMC,Sonoma 2WD,1993,6,Regular,16,21,18,493.7222222,18.31166667,4.3,Rear-Wheel Drive,Automatic 4-spd
10229,GMC,Sonoma 2WD,1993,6,Premium,15,22,18,493.7222222,18.31166667,4.3,Rear-Wheel Drive,Automatic 4-spd
1023,GMC,Safari 2WD (passenger),1985,4,Regular,19,24,21,423.1904762,15.69571429,2.5,Rear-Wheel Drive,Manual 4-spd
10230,GMC,Sonoma 2WD,1993,6,Regular,16,22,18,493.7222222,18.31166667,4.3,Rear-Wheel Drive,Manual 5-spd
10231,Isuzu,Pickup 2WD,1993,4,Regular,19,22,20,444.35,16.4805,2.3,Rear-Wheel Drive,Manual 5-spd
10232,Isuzu,Pickup 2WD,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.6,Rear-Wheel Drive,Automatic 4-spd
10233,Isuzu,Pickup 2WD,1993,4,Regular,16,22,18,493.7222222,18.31166667,2.6,Rear-Wheel Drive,Manual 5-spd
10234,Mitsubishi,Truck 2WD,1993,4,Regular,17,21,19,467.7368421,17.34789474,2.4,Rear-Wheel Drive,Automatic 4-spd
10235,Mitsubishi,Truck 2WD,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.4,Rear-Wheel Drive,Manual 5-spd
10236,Chevrolet,C1500 Pickup 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Automatic 4-spd
10237,Chevrolet,C1500 Pickup 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Manual 5-spd
10238,Chevrolet,C1500 Pickup 2WD,1993,6,Regular,14,20,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
10239,Chevrolet,C1500 Pickup 2WD,1993,6,Regular,15,19,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
1024,GMC,Safari 2WD (passenger),1985,4,Regular,19,26,22,403.9545455,14.98227273,2.5,Rear-Wheel Drive,Manual 5-spd
10240,Chevrolet,C1500 Pickup 2WD,1993,8,Regular,14,17,15,592.4666667,21.974,5,Rear-Wheel Drive,Automatic 4-spd
10241,Chevrolet,C1500 Pickup 2WD,1993,8,Regular,13,18,15,592.4666667,21.974,5,Rear-Wheel Drive,Manual 5-spd
10242,Chevrolet,C1500 Pickup 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Automatic 4-spd
10243,Chevrolet,C1500 Pickup 2WD,1993,8,Regular,12,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Manual 5-spd
10244,Chevrolet,C1500 Pickup 2WD,1993,8,Regular,12,16,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Manual 5-spd
10245,Chevrolet,C1500 Pickup 2WD,1993,8,Regular,9,12,10,888.7,32.961,7.4,Rear-Wheel Drive,Automatic 4-spd
10246,Chevrolet,Pickup 2500 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Automatic 4-spd
10247,Chevrolet,Pickup 2500 2WD,1993,6,Regular,14,20,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
10248,Chevrolet,Pickup 2500 2WD,1993,6,Regular,15,19,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
10249,Chevrolet,Pickup 2500 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5,Rear-Wheel Drive,Automatic 4-spd
1025,GMC,Safari 2WD (passenger),1985,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Automatic 4-spd
10250,Chevrolet,Pickup 2500 2WD,1993,8,Regular,13,18,15,592.4666667,21.974,5,Rear-Wheel Drive,Manual 5-spd
10251,Chevrolet,Pickup 2500 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Automatic 4-spd
10252,Chevrolet,Pickup 2500 2WD,1993,8,Regular,12,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Manual 5-spd
10253,Chevrolet,Pickup 2500 2WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.7,Rear-Wheel Drive,Manual 5-spd
10254,Dodge,Dakota Pickup 2WD,1993,4,Regular,19,25,22,403.9545455,14.98227273,2.5,Rear-Wheel Drive,Manual 5-spd
10255,Dodge,Dakota Pickup 2WD,1993,6,Regular,14,18,16,555.4375,20.600625,3.9,Rear-Wheel Drive,Automatic 4-spd
10256,Dodge,Dakota Pickup 2WD,1993,6,Regular,14,20,16,555.4375,20.600625,3.9,Rear-Wheel Drive,Manual 5-spd
10257,Dodge,Dakota Pickup 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5.2,Rear-Wheel Drive,Automatic 4-spd
10258,Dodge,D100/D150 Pickup 2WD,1993,6,Regular,14,16,15,592.4666667,21.974,3.9,Rear-Wheel Drive,Automatic 3-spd
10259,Dodge,D100/D150 Pickup 2WD,1993,6,Regular,14,18,15,592.4666667,21.974,3.9,Rear-Wheel Drive,Automatic 4-spd
1026,GMC,Safari 2WD (passenger),1985,6,Regular,15,19,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 4-spd
10260,Dodge,D100/D150 Pickup 2WD,1993,6,Regular,14,17,15,592.4666667,21.974,3.9,Rear-Wheel Drive,Manual 5-spd
10261,Dodge,D100/D150 Pickup 2WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.2,Rear-Wheel Drive,Automatic 4-spd
10262,Dodge,D100/D150 Pickup 2WD,1993,8,Regular,12,16,13,683.6153846,25.35461538,5.2,Rear-Wheel Drive,Manual 5-spd
10263,Dodge,D100/D150 Pickup 2WD,1993,8,Regular,11,15,13,683.6153846,25.35461538,5.9,Rear-Wheel Drive,Automatic 4-spd
10264,Dodge,D100/D150 Pickup 2WD,1993,8,Regular,10,14,12,740.5833333,27.4675,5.9,Rear-Wheel Drive,Manual 5-spd
10265,Dodge,D250 Pickup 2WD,1993,6,Regular,14,16,14,634.7857143,23.54357143,3.9,Rear-Wheel Drive,Automatic 3-spd
10266,Dodge,D250 Pickup 2WD,1993,6,Regular,11,16,13,683.6153846,25.35461538,3.9,Rear-Wheel Drive,Manual 5-spd
10267,Dodge,D250 Pickup 2WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.2,Rear-Wheel Drive,Automatic 4-spd
10268,Dodge,D250 Pickup 2WD,1993,8,Regular,12,16,13,683.6153846,25.35461538,5.2,Rear-Wheel Drive,Manual 5-spd
10269,Dodge,D250 Pickup 2WD,1993,8,Regular,11,15,13,683.6153846,25.35461538,5.9,Rear-Wheel Drive,Automatic 4-spd
1027,GMC,Safari 2WD (passenger),1985,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Manual 5-spd
10270,Dodge,D250 Pickup 2WD,1993,8,Regular,10,14,12,740.5833333,27.4675,5.9,Rear-Wheel Drive,Manual 5-spd
10271,Jeep,Comanche Pickup 4WD,1993,4,Regular,18,20,19,467.7368421,17.34789474,2.5,4-Wheel or All-Wheel Drive,Manual 4-spd
10272,Jeep,Comanche Pickup 4WD,1993,4,Regular,17,20,18,493.7222222,18.31166667,2.5,4-Wheel or All-Wheel Drive,Manual 5-spd
10273,Jeep,Comanche Pickup 4WD,1993,6,Regular,14,18,15,592.4666667,21.974,4,4-Wheel or All-Wheel Drive,Automatic 4-spd
10274,Jeep,Comanche Pickup 4WD,1993,6,Regular,15,19,16,555.4375,20.600625,4,4-Wheel or All-Wheel Drive,Manual 5-spd
10275,Ford,F150 Pickup 2WD,1993,6,Regular,14,18,15,592.4666667,21.974,4.9,Rear-Wheel Drive,Automatic 4-spd
10276,Ford,F150 Pickup 2WD,1993,6,Regular,15,17,15,592.4666667,21.974,4.9,Rear-Wheel Drive,Manual 4-spd
10277,Ford,F150 Pickup 2WD,1993,6,Regular,14,18,15,592.4666667,21.974,4.9,Rear-Wheel Drive,Manual 5-spd
10278,Ford,F150 Pickup 2WD,1993,8,Regular,13,18,15,592.4666667,21.974,5,Rear-Wheel Drive,Automatic 4-spd
10279,Ford,F150 Pickup 2WD,1993,8,Regular,13,18,15,592.4666667,21.974,5,Rear-Wheel Drive,Automatic 4-spd
1028,Toyota,Van 2WD,1985,4,Regular,19,22,20,444.35,16.4805,2,Rear-Wheel Drive,Automatic 4-spd
10280,Ford,F150 Pickup 2WD,1993,8,Regular,14,15,14,634.7857143,23.54357143,5,Rear-Wheel Drive,Manual 4-spd
10281,Ford,F150 Pickup 2WD,1993,8,Regular,14,18,15,592.4666667,21.974,5,Rear-Wheel Drive,Manual 5-spd
10282,Ford,F150 Pickup 2WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.8,Rear-Wheel Drive,Automatic 4-spd
10283,Ford,F250 Pickup 2WD,1993,6,Regular,14,18,15,592.4666667,21.974,4.9,Rear-Wheel Drive,Automatic 4-spd
10284,Ford,F250 Pickup 2WD,1993,6,Regular,15,17,15,592.4666667,21.974,4.9,Rear-Wheel Drive,Manual 4-spd
10285,Ford,F250 Pickup 2WD,1993,6,Regular,14,18,15,592.4666667,21.974,4.9,Rear-Wheel Drive,Manual 5-spd
10286,Ford,F250 Pickup 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5,Rear-Wheel Drive,Automatic 4-spd
10287,Ford,F250 Pickup 2WD,1993,8,Regular,13,15,14,634.7857143,23.54357143,5,Rear-Wheel Drive,Manual 4-spd
10288,Ford,F250 Pickup 2WD,1993,8,Regular,14,18,15,592.4666667,21.974,5,Rear-Wheel Drive,Manual 5-spd
10289,Ford,F250 Pickup 2WD,1993,8,Regular,11,15,12,740.5833333,27.4675,5.8,Rear-Wheel Drive,Automatic 4-spd
1029,Toyota,Van 2WD,1985,4,Regular,20,23,21,423.1904762,15.69571429,2,Rear-Wheel Drive,Manual 5-spd
10290,Ford,Ranger Pickup 2WD,1993,4,Regular,18,22,20,444.35,16.4805,2.3,Rear-Wheel Drive,Automatic 4-spd
10291,Ford,Ranger Pickup 2WD,1993,4,Regular,20,26,22,403.9545455,14.98227273,2.3,Rear-Wheel Drive,Manual 5-spd
10292,Ford,Ranger Pickup 2WD,1993,6,Regular,16,22,18,493.7222222,18.31166667,3,Rear-Wheel Drive,Automatic 4-spd
10293,Ford,Ranger Pickup 2WD,1993,6,Regular,17,23,19,467.7368421,17.34789474,3,Rear-Wheel Drive,Manual 5-spd
10294,Ford,Ranger Pickup 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,4,Rear-Wheel Drive,Automatic 4-spd
10295,Ford,Ranger Pickup 2WD,1993,6,Regular,16,22,18,493.7222222,18.31166667,4,Rear-Wheel Drive,Manual 5-spd
10296,GMC,Sierra 1500 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Automatic 4-spd
10297,GMC,Sierra 1500 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Manual 5-spd
10298,GMC,Sierra 1500 2WD,1993,6,Regular,14,20,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
10299,GMC,Sierra 1500 2WD,1993,6,Regular,15,19,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
103,Dodge,Colt,1985,4,Regular,26,29,27,329.1481481,12.20777778,1.5,Front-Wheel Drive,Automatic 3-spd
1030,Volkswagen,Vanagon 2WD,1985,4,Regular,15,17,16,555.4375,20.600625,1.9,Rear-Wheel Drive,Automatic 3-spd
10300,GMC,Sierra 1500 2WD,1993,8,Regular,14,17,15,592.4666667,21.974,5,Rear-Wheel Drive,Automatic 4-spd
10301,GMC,Sierra 1500 2WD,1993,8,Regular,13,18,15,592.4666667,21.974,5,Rear-Wheel Drive,Manual 5-spd
10302,GMC,Sierra 1500 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Automatic 4-spd
10303,GMC,Sierra 1500 2WD,1993,8,Regular,12,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Manual 5-spd
10304,GMC,Sierra 1500 2WD,1993,8,Regular,12,16,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Manual 5-spd
10305,GMC,Sierra 2500 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,4.3,Rear-Wheel Drive,Automatic 4-spd
10306,GMC,Sierra 2500 2WD,1993,6,Regular,14,20,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
10307,GMC,Sierra 2500 2WD,1993,6,Regular,15,19,16,555.4375,20.600625,4.3,Rear-Wheel Drive,Manual 5-spd
10308,GMC,Sierra 2500 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5,Rear-Wheel Drive,Automatic 4-spd
10309,GMC,Sierra 2500 2WD,1993,8,Regular,13,17,15,592.4666667,21.974,5,Rear-Wheel Drive,Manual 5-spd
1031,Volkswagen,Vanagon 2WD,1985,4,Regular,16,18,17,522.7647059,19.38882353,1.9,Rear-Wheel Drive,Manual 4-spd
10310,GMC,Sierra 2500 2WD,1993,8,Regular,13,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Automatic 4-spd
10311,GMC,Sierra 2500 2WD,1993,8,Regular,12,17,14,634.7857143,23.54357143,5.7,Rear-Wheel Drive,Manual 5-spd
10312,GMC,Sierra 2500 2WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.7,Rear-Wheel Drive,Manual 5-spd
10313,Mazda,B2200/B2600i,1993,4,Regular,18,23,20,444.35,16.4805,2.2,Rear-Wheel Drive,Automatic 4-spd
10314,Mazda,B2200/B2600i,1993,4,Regular,18,24,20,444.35,16.4805,2.2,Rear-Wheel Drive,Manual 5-spd
10315,Mazda,B2200/B2600i,1993,4,Regular,18,24,20,444.35,16.4805,2.2,Rear-Wheel Drive,Automatic 4-spd
10316,Mazda,B2200/B2600i,1993,4,Regular,21,24,22,403.9545455,14.98227273,2.2,Rear-Wheel Drive,Manual 5-spd
10317,Mazda,B2200/B2600i,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.6,Rear-Wheel Drive,Automatic 4-spd
10318,Mazda,B2200/B2600i,1993,4,Regular,17,22,19,467.7368421,17.34789474,2.6,Rear-Wheel Drive,Manual 5-spd
10319,Toyota,T100 2WD,1993,4,Regular,19,23,21,423.1904762,15.69571429,2.4,Rear-Wheel Drive,Automatic 4-spd
1032,AM General,Post Office DJ5 2WD,1985,4,Regular,16,17,16,555.4375,20.600625,2.5,Rear-Wheel Drive,Automatic 3-spd
10320,Toyota,T100 2WD,1993,4,Regular,20,26,22,403.9545455,14.98227273,2.4,Rear-Wheel Drive,Manual 5-spd
10321,Toyota,T100 2WD,1993,6,Regular,16,21,18,493.7222222,18.31166667,3,Rear-Wheel Drive,Automatic 4-spd
10322,Toyota,T100 2WD,1993,6,Regular,15,19,16,555.4375,20.600625,3,Rear-Wheel Drive,Automatic 4-spd
10323,Toyota,T100 2WD,1993,6,Regular,15,20,17,522.7647059,19.38882353,3,Rear-Wheel Drive,Manual 5-spd
10324,Chevrolet,K1500 Pickup 4WD,1993,6,Regular,14,17,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
10325,Chevrolet,K1500 Pickup 4WD,1993,6,Regular,14,17,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Manual 5-spd
10326,Chevrolet,K1500 Pickup 4WD,1993,6,Regular,14,18,16,555.4375,20.600625,4.3,4-Wheel or All-Wheel Drive,Manual 5-spd
10327,Chevrolet,K1500 Pickup 4WD,1993,8,Regular,12,17,14,634.7857143,23.54357143,5,4-Wheel or All-Wheel Drive,Automatic 4-spd
10328,Chevrolet,K1500 Pickup 4WD,1993,8,Regular,12,16,13,683.6153846,25.35461538,5,4-Wheel or All-Wheel Drive,Manual 5-spd
10329,Chevrolet,K1500 Pickup 4WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.7,4-Wheel or All-Wheel Drive,Automatic 4-spd
1033,AM General,Post Office DJ8 2WD,1985,6,Regular,13,13,13,683.6153846,25.35461538,4.2,Rear-Wheel Drive,Automatic 3-spd
10330,Chevrolet,K1500 Pickup 4WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.7,4-Wheel or All-Wheel Drive,Manual 5-spd
10331,Chevrolet,K1500 Pickup 4WD,1993,8,Regular,11,14,12,740.5833333,27.4675,5.7,4-Wheel or All-Wheel Drive,Manual 5-spd
10332,Chevrolet,K1500 Pickup 4WD,1993,8,Diesel,15,20,17,598.8235294,22.48147059,6.2,4-Wheel or All-Wheel Drive,Automatic 4-spd
10333,Chevrolet,Pickup 2500 4WD,1993,6,Regular,14,17,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
10334,Chevrolet,Pickup 2500 4WD,1993,6,Regular,13,17,14,634.7857143,23.54357143,4.3,4-Wheel or All-Wheel Drive,Manual 5-spd
10335,Chevrolet,Pickup 2500 4WD,1993,6,Regular,14,17,15,592.4666667,21.974,4.3,4-Wheel or All-Wheel Drive,Manual 5-spd
10336,Chevrolet,Pickup 2500 4WD,1993,8,Regular,12,17,14,634.7857143,23.54357143,5,4-Wheel or All-Wheel Drive,Automatic 4-spd
10337,Chevrolet,Pickup 2500 4WD,1993,8,Regular,12,16,13,683.6153846,25.35461538,5,4-Wheel or All-Wheel Drive,Manual 5-spd
10338,Chevrolet,Pickup 2500 4WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.7,4-Wheel or All-Wheel Drive,Automatic 4-spd
10339,Chevrolet,Pickup 2500 4WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.7,4-Wheel or All-Wheel Drive,Manual 5-spd
1034,Chevrolet,Suburban C10 2WD,1985,8,Regular,12,16,14,634.7857143,23.54357143,5,Rear-Wheel Drive,Automatic 4-spd
10340,Chevrolet,Pickup 2500 4WD,1993,8,Regular,11,14,12,740.5833333,27.4675,5.7,4-Wheel or All-Wheel Drive,Manual 5-spd
10341,Chevrolet,Pickup 2500 4WD,1993,8,Diesel,15,20,17,598.8235294,22.48147059,6.2,4-Wheel or All-Wheel Drive,Automatic 4-spd
10342,Chevrolet,S10 Pickup 4WD,1993,6,Regular,15,19,16,555.4375,20.600625,4.3,4-Wheel or All-Wheel Drive,Automatic 4-spd
10343,Chevrolet,S10 Pickup 4WD,1993,6,Regular,15,20,16,555.4375,20.600625,4.3,4-Wheel or All-Wheel Drive,Manual 5-spd
10344,Nissan,Truck 4WD,1993,4,Regular,16,20,18,493.7222222,18.31166667,2.4,4-Wheel or All-Wheel Drive,Manual 5-spd
10345,Nissan,Truck 4WD,1993,6,Regular,14,17,15,592.4666667,21.974,3,4-Wheel or All-Wheel Drive,Automatic 4-spd
10346,Nissan,Truck 4WD,1993,6,Regular,14,18,15,592.4666667,21.974,3,4-Wheel or All-Wheel Drive,Manual 5-spd
10347,Dodge,Dakota Pickup 4WD,1993,6,Regular,13,17,14,634.7857143,23.54357143,3.9,4-Wheel or All-Wheel Drive,Automatic 4-spd
10348,Dodge,Dakota Pickup 4WD,1993,6,Regular,14,18,15,592.4666667,21.974,3.9,4-Wheel or All-Wheel Drive,Manual 5-spd
10349,Dodge,Dakota Pickup 4WD,1993,8,Regular,11,16,13,683.6153846,25.35461538,5.2,4-Wheel or All-Wheel Drive,Automatic 4-spd
1035,Chevrolet,Suburban C10 2WD,1985,8,Regular,11,16,13,683.6153846,25.35461538,5.7,Rear-Wheel Drive,Automatic 4-spd
10350,Dodge,Power Ram 50 4WD,1993,4,Regular,16,19,17,522.7647059,19.38882353,2.4,4-Wheel or All-Wheel Drive,Automatic 4-spd
10351,Dodge,Power Ram 50 4WD,1993,4,Regular,17,20,18,493.7222222,18.31166667,2.4,4-Wheel or All-Wheel Drive,Manual 5-spd
10352,Dodge,W100/W150 Pickup 4WD,1993,6,Regular,12,16,14,634.7857143,23.54357143,3.9,4-Wheel or All-Wheel Drive,Automatic 4-spd
10353,Dodge,W100/W150 Pickup 4WD,1993,6,Regular,11,16,13,683.6153846,25.35461538,3.9,4-Wheel or All-Wheel Drive,Manual 5-spd
10354,Dodge,W100/W150 Pickup 4WD,1993,8,Regular,11,15,13,683.6153846,25.35461538,5.2,4-Wheel or All-Wheel Drive,Automatic 4-spd
10355,Dodge,W100/W150 Pickup 4WD,1993,8,Regular,12,15,13,683.6153846,25.35461538,5.2,4-Wheel or All-Wheel Drive,Manual 5-spd
10356,Dodge,W100/W150 Pickup 4WD,1993,8,Regular,10,14,12,740.5833333,27.4675,5.9,4-Wheel or All-Wheel Drive,Automatic 4-spd
10357,Dodge,W100/W150 Pickup 4WD,1993,8,Regular,10,13,11,807.9090909,29.96454545,5.9,4-Wheel or All-Wheel Drive,Manual 5-spd
10358,Dodge,W250 Pickup 4WD,1993,8,Regular,11,15,12,740.5833333,27.4675,5.2,4-Wheel or All-Wheel Drive,Automatic 4-spd
